"","province_code","house_cat","year","month","n","median","mean","stand_dev","variance","IQR","q25","q75","median_scaled","date"
"30","aceh-di","B",2016,12,123,5985714.28571429,6046358.63822729,1804003.7988723,3254429706345.7,2009661.83574879,5055555.55555556,7065217.39130435,97.612576353047,Dec 2016
"31","aceh-di","B",2017,1,157,6e+06,5850458.49992025,1617393.96250093,2615963229934.45,1699248.12030075,5142857.14285714,6842105.26315789,97.8455419290686,Jan 2017
"32","aceh-di","B",2017,2,140,6118055.55555556,6087743.40567087,2065263.89577739,4265314959201.59,1893939.39393939,5e+06,6893939.39393939,99.770743564247,Feb 2017
"33","aceh-di","B",2017,3,117,6222222.22222222,6237865.44314734,2091066.5181805,4372559183455.52,1550000,5450000,7e+06,101.469450889404,Mar 2017
"34","aceh-di","B",2017,4,229,6611111.11111111,7108945.73601386,2334671.28070402,5450689988944.14,2515151.51515151,5818181.81818182,8333333.33333333,107.811291569992,Apr 2017
"35","aceh-di","B",2017,5,191,6333333.33333333,6533298.97587719,2121653.45784178,4501413395171.96,2285981.9121447,5239018.0878553,7525000,103.281405369572,May 2017
"36","aceh-di","B",2017,6,108,6358333.33333333,6443301.9424549,2156091.91492265,4648732345594.81,2284681.37254902,5335416.66666667,7620098.03921569,103.68909512761,Jun 2017
"37","aceh-di","C",2016,1,36,4005347.59358289,4604586.40520898,1947780.66047105,3793849501305.05,2839226.23712494,3034598.21428571,5873824.45141066,100,Jan 2016
"38","aceh-di","C",2016,2,41,4625000,4882427.81822843,1622875.55894594,2633725079824.1,1846590.90909091,4062500,5909090.90909091,115.470627503338,Feb 2016
"39","aceh-di","C",2016,3,40,4856854.83870968,4937109.24139003,1821004.48593525,3316057337796.32,1969045.43067227,3535156.25,5504201.68067227,121.259259658039,Mar 2016
"40","aceh-di","C",2016,4,51,4833333.33333333,4660500.664658,2083362.38091637,4340398810217.54,2968750,2916666.66666667,5885416.66666667,120.672007120605,Apr 2016
"41","aceh-di","C",2016,5,54,5e+06,4732112.63092367,1529972.89767474,2340817067619.25,2270155.88844233,3432225.06393862,5702380.95238095,124.833110814419,May 2016
"42","aceh-di","C",2016,6,33,5468750,5571064.3422199,2335278.0818931,5453523719770.3,3296703.2967033,3846153.84615385,7142857.14285714,136.536214953271,Jun 2016
"43","aceh-di","C",2016,7,26,4650000,5069014.98385873,2704669.78595709,7315238651069.2,2119791.66666667,3296875,5416666.66666667,116.09479305741,Jul 2016
"44","aceh-di","C",2016,8,66,4700892.85714286,5197362.07543972,2366511.25351074,5600375512992.99,2548511.9047619,3533333.33333333,6081845.23809524,117.365415792485,Aug 2016
"45","aceh-di","C",2016,9,36,4772727.27272727,5023189.90588501,2615256.28032138,6839565411760.4,2588709.67741936,3411290.32258064,6e+06,119.158878504673,Sep 2016
"46","aceh-di","C",2016,10,77,5e+06,5453846.21005899,2403937.55951153,5778915790030.26,3534946.23655914,3548387.09677419,7083333.33333333,124.833110814419,Oct 2016
"47","aceh-di","C",2016,11,59,5088235.29411765,5900948.79392594,2560834.21523125,6557871877899.07,2225752.38095238,4577380.95238095,6803133.33333333,127.036048064085,Nov 2016
"48","aceh-di","C",2016,12,55,4666666.66666667,4745951.46708705,1581923.43917155,2502481767400.36,1893093.46567411,3548387.09677419,5441480.5624483,116.510903426791,Dec 2016
"49","aceh-di","C",2017,1,74,4349905.3030303,4709409.1029086,1949260.18191344,3799615256793.22,2075193.05019305,3478378.37837838,5553571.42857143,108.602442145082,Jan 2017
"50","aceh-di","C",2017,2,61,4827586.20689655,4964345.85444944,1929534.67331671,3723104055531.42,2419354.83870968,3580645.16129032,6e+06,120.528520786336,Feb 2017
"51","aceh-di","C",2017,3,60,4514957.26495726,4812781.09087148,1950787.02402993,3805570013123.55,3246785.71428571,3093750,6340535.71428571,112.723232115755,Mar 2017
"52","aceh-di","C",2017,4,84,4886363.63636364,5431923.58253707,1915519.55017812,3669215147114.57,2095687.30293476,4315178.57142857,6410865.87436333,121.995994659546,Apr 2017
"53","aceh-di","C",2017,5,73,4e+06,4551904.86764389,1692793.85760334,2865551044339.6,2565359.47712418,3267973.85620915,5833333.33333333,99.8664886515354,May 2017
"54","aceh-di","C",2017,6,49,4850000,5153253.43248157,1976797.52744734,3907728464521.94,2295454.54545455,3750000,6045454.54545455,121.088117489987,Jun 2017
"55","aceh-di","D",2016,1,15,4250000,5076679.40958421,2416653.6746431,5840214983166.01,2501504.59296801,3607142.85714286,6108647.45011086,100,Jan 2016
"56","aceh-di","D",2016,2,33,4800000,4982362.98408271,2210747.64389285,4887405144977.79,2727272.72727273,3e+06,5727272.72727273,112.941176470588,Feb 2016
"57","aceh-di","D",2016,3,19,4261363.63636364,4582803.39450798,1919264.62730023,3683576709605.88,1563045.14380009,3340773.80952381,4903818.9533239,100.267379679144,Mar 2016
"58","aceh-di","D",2016,4,18,4439393.93939394,4814334.51294562,1700633.23207067,2892153390023.14,1545075.2950753,3640109.89010989,5185185.18518519,104.45632798574,Apr 2016
"59","aceh-di","D",2016,5,33,3461538.46153846,4119058.52542484,1447071.92655772,2094017160631.47,2185185.18518519,3e+06,5185185.18518519,81.447963800905,May 2016
"60","aceh-di","D",2016,6,10,4041666.66666667,4124317.04467855,709260.632005036,503050644112.183,723373.051154224,3562500,4285873.05115422,95.0980392156863,Jun 2016
"61","aceh-di","D",2016,7,16,3410714.28571429,3984929.82437764,1400990.4563349,1962774258741.48,2273958.33333333,2887500,5161458.33333333,80.2521008403361,Jul 2016
"62","aceh-di","D",2016,8,26,5416666.66666667,5212280.49225787,1551603.93771138,2407474779521.46,2942857.14285714,3857142.85714286,6800000,127.450980392157,Aug 2016
"63","aceh-di","D",2016,9,17,3222222.22222222,3600017.15759378,1476465.2645567,2179949677442.48,1178571.42857143,2571428.57142857,3750000,75.8169934640523,Sep 2016
"64","aceh-di","D",2016,10,23,4166666.66666667,4785642.96814297,2062338.59545149,4253240482288.82,2018429.48717949,3385416.66666667,5403846.15384615,98.0392156862745,Oct 2016
"65","aceh-di","D",2016,11,26,4395238.0952381,4470555.62405108,1615255.2751627,2609049603940.92,1853852.26620769,3202290.59093517,5056142.85714286,103.417366946779,Nov 2016
"66","aceh-di","D",2016,12,29,4e+06,4376931.24158641,1969323.65315164,3878235650862.52,2142857.14285714,2857142.85714286,5e+06,94.1176470588235,Dec 2016
"67","aceh-di","D",2017,1,36,3385944.70046083,3952905.87020583,1555109.51811128,2418365613320.31,2443192.59659514,2607922.64504055,5051115.24163569,79.6692870696666,Jan 2017
"68","aceh-di","D",2017,2,27,3750000,4322218.22724813,1925129.95187788,3706125331617.33,1712962.96296296,3287037.03703704,5e+06,88.2352941176471,Feb 2017
"69","aceh-di","D",2017,3,31,3373015.87301587,3816952.07326322,1277810.8122735,1632800471963.07,1766666.66666667,2716666.66666667,4483333.33333333,79.3650793650794,Mar 2017
"70","aceh-di","D",2017,4,20,4285714.28571429,4708542.99685821,1967168.25215821,3869750932299.17,2553571.42857143,3184523.80952381,5738095.23809524,100.840336134454,Apr 2017
"71","aceh-di","D",2017,5,26,3398617.51152074,3594744.02954066,1078436.32787461,1163024913279.68,1323989.8989899,2745454.54545455,4069444.44444444,79.9674708593115,May 2017
"72","aceh-di","D",2017,6,19,5e+06,5737736.7731789,3077457.07539401,9470742050892.68,4458670.26055705,3041329.73944295,7500000,117.647058823529,Jun 2017
"73","bali","A",2016,1,1941,1.1e+07,11269940.2748682,2801812.55330531,7850153583859.23,3888888.88888889,9444444.44444444,13333333.3333333,100,Jan 2016
"74","bali","A",2016,2,1961,10972222.2222222,11006999.0526569,2861888.6644286,8190406727584.92,3852339.18128655,9305555.55555556,13157894.7368421,99.7474747474747,Feb 2016
"75","bali","A",2016,3,1477,11555555.5555556,11501657.7933007,3086680.34144052,9527595530235.35,5694444.44444444,9305555.55555556,1.5e+07,105.050505050505,Mar 2016
"76","bali","A",2016,4,1929,11111111.1111111,11369580.7901553,3156688.47177456,9964682107834.41,6111111.11111111,8888888.88888889,1.5e+07,101.010101010101,Apr 2016
"77","bali","A",2016,5,2669,11777777.7777778,11498206.3271196,2629000.13807081,6911641725976.36,3133333.33333333,10200000,13333333.3333333,107.070707070707,May 2016
"78","bali","A",2016,6,2240,11627906.9767442,11253479.5552035,2409399.34249592,5805205191619.75,2300000,10200000,12500000,105.708245243129,Jun 2016
"79","bali","A",2016,7,2296,10972222.2222222,10958968.9294722,2460038.64652598,6051790142401.4,3055555.55555556,9722222.22222222,12777777.7777778,99.7474747474747,Jul 2016
"80","bali","A",2016,8,2639,11666666.6666667,10849337.7737676,2484688.65696472,6173677722049.13,2833333.33333333,9111111.11111111,11944444.4444444,106.060606060606,Aug 2016
"81","bali","A",2016,9,1649,11666666.6666667,11027880.1792155,2694436.39092318,7259987464731.11,3361111.11111111,9305555.55555556,12666666.6666667,106.060606060606,Sep 2016
"82","bali","A",2016,10,2419,11666666.6666667,10942237.5258209,2883213.76202088,8312921597506.61,4250000,8750000,1.3e+07,106.060606060606,Oct 2016
"83","bali","A",2016,11,2278,12222222.2222222,11426828.5128186,2763248.01347568,7635539583977.31,3194444.44444444,9722222.22222222,12916666.6666667,111.111111111111,Nov 2016
"84","bali","A",2016,12,1748,12222222.2222222,11160694.0370538,2709952.40697676,7343842048079.12,2555555.55555556,9666666.66666667,12222222.2222222,111.111111111111,Dec 2016
"85","bali","A",2017,1,1843,12555555.5555556,11376950.6858851,3028579.15825696,9172291717828.42,4444444.44444444,9027777.77777778,13472222.2222222,114.141414141414,Jan 2017
"86","bali","A",2017,2,1244,12555555.5555556,11435455.1873214,3167298.80013821,10031781689356.9,5416666.66666667,9027777.77777778,14444444.4444444,114.141414141414,Feb 2017
"87","bali","A",2017,3,1125,12222222.2222222,10901319.5834566,3005148.91953903,9030920028606.61,4152777.77777778,8625000,12777777.7777778,111.111111111111,Mar 2017
"88","bali","A",2017,4,1532,12777777.7777778,11522364.3795946,2696361.46263507,7270365137183.55,2277777.89444444,10500000,12777777.8944444,116.161616161616,Apr 2017
"89","bali","A",2017,5,2134,12777777.7777778,11911655.9851416,2445101.30753122,5978520404090.87,2083333.33333333,11111111.1111111,13194444.4444444,116.161616161616,May 2017
"90","bali","A",2017,6,1094,12777777.7777778,11648436.2987572,2793384.63866509,7802997739530.09,3333333.33333333,1e+07,13333333.3333333,116.161616161616,Jun 2017
"91","bali","B",2016,1,2488,12142857.1428571,11456179.1770762,2805751.07450062,7872239092061.37,3993506.49350649,9642857.14285714,13636363.6363636,100,Jan 2016
"92","bali","B",2016,2,2736,12083333.3333333,11285395.6125755,2817340.6000604,7937408056748.7,3787878.78787879,9545454.54545454,13333333.3333333,99.5098039215686,Feb 2016
"93","bali","B",2016,3,2447,12142857.1428571,11421984.948267,2618547.90075646,6856793108556.05,3573717.94871795,9759615.38461538,13333333.3333333,100,Mar 2016
"94","bali","B",2016,4,2655,1.2e+07,11286327.3402671,2521884.3751489,6359900801620.15,3960084.03361345,9289915.96638655,13250000,98.8235294117647,Apr 2016
"95","bali","B",2016,5,3049,11785714.2857143,11394375.2656617,2648189.49920992,7012907623725.69,3809523.80952381,9523809.52380952,13333333.3333333,97.0588235294118,May 2016
"96","bali","B",2016,6,2131,11428571.4285714,11314842.4440135,2650400.43068024,7024622442950.02,3958333.33333333,9375000,13333333.3333333,94.1176470588235,Jun 2016
"97","bali","B",2016,7,1989,11071428.5714286,10829530.9452608,2791494.68528937,7792442577998.79,4047619.04761905,9166666.66666667,13214285.7142857,91.1764705882353,Jul 2016
"98","bali","B",2016,8,2315,1.1e+07,10901442.5454631,2943284.50217219,8662923660726.98,4151785.71428571,9062500,13214285.7142857,90.5882352941176,Aug 2016
"99","bali","B",2016,9,1233,1.1e+07,10531925.4719623,2968728.177301,8813346990700.92,4192307.69230769,8500000,12692307.6923077,90.5882352941176,Sep 2016
"100","bali","B",2016,10,1704,1.1e+07,10875751.234175,2599077.01031167,6755201305530.66,3214285.71428571,9500000,12714285.7142857,90.5882352941176,Oct 2016
"101","bali","B",2016,11,1917,12142857.1428571,11322627.0785516,2726211.63949326,7432229903308.55,3384615.38461538,9615384.61538462,1.3e+07,100,Nov 2016
"102","bali","B",2016,12,1324,10692307.6923077,10377013.7474893,2665996.17116498,7107535584666.31,4038461.53846154,8461538.46153846,12500000,88.0542986425339,Dec 2016
"103","bali","B",2017,1,1190,10766559.8290598,10492234.6516576,2476879.39031892,6134931514186.64,3023873.87387387,9166666.66666667,12190540.5405405,88.6657868275515,Jan 2017
"104","bali","B",2017,2,1236,1.1e+07,10597489.4167449,2706988.32953666,7327785816247.69,3432500,9e+06,12432500,90.5882352941176,Feb 2017
"105","bali","B",2017,3,987,10214285.7142857,10063053.6231019,2834607.04715245,8034997111766.32,3809523.80952381,8333333.33333333,12142857.1428571,84.1176470588235,Mar 2017
"106","bali","B",2017,4,997,10384615.3846154,10161540.0951114,2680175.71495612,7183341863040.57,3428571.42857143,8571428.57142857,1.2e+07,85.5203619909502,Apr 2017
"107","bali","B",2017,5,1529,10384615.3846154,10220945.3292377,2608488.65772935,6804213077502.65,3095959.5959596,8722222.22222222,11818181.8181818,85.5203619909502,May 2017
"108","bali","B",2017,6,797,1e+07,10029292.6454116,2789013.74235497,7778597655044.9,4226190.47619048,7916666.66666667,12142857.1428571,82.3529411764706,Jun 2017
"109","bali","C",2016,1,1108,11200000,10589472.4308682,3026148.77845824,9157576429364.29,3838383.83838384,8888888.88888889,12727272.7272727,100,Jan 2016
"110","bali","C",2016,2,1240,10942122.7810651,10668267.1300002,3250348.16560818,10564763197672.4,4444773.97602398,8412368.88111888,12857142.8571429,97.6975248309383,Feb 2016
"111","bali","C",2016,3,1015,1.1e+07,10796926.0908065,3183236.51564724,10132994714550,4353448.27586207,8750000,13103448.2758621,98.2142857142857,Mar 2016
"112","bali","C",2016,4,994,11552083.3333333,10843375.0623975,3385121.03461927,11459044419021.9,4583333.33333333,8750000,13333333.3333333,103.143601190476,Apr 2016
"113","bali","C",2016,5,1567,11212121.2121212,10727075.0246478,2904453.22797473,8435848553492.81,3547008.54700855,9230769.23076923,12777777.7777778,100.108225108225,May 2016
"114","bali","C",2016,6,1161,11500000,10711540.5934367,2794163.71768484,7807350881226.38,3686868.68686869,9090909.09090909,12777777.7777778,102.678571428571,Jun 2016
"115","bali","C",2016,7,1174,10889328.0632411,10183227.4065757,2962444.93708873,8776080005282.67,4378787.87878788,8333333.33333333,12712121.2121212,97.2261434217956,Jul 2016
"116","bali","C",2016,8,1724,10948905.1094891,10587071.9475934,3011935.0149179,9071752534088.49,4249084.24908425,8571428.57142857,12820512.8205128,97.7580813347237,Aug 2016
"117","bali","C",2016,9,1413,10600000,10443475.9681382,2848955.79816833,8116549139916.95,3715277.77777778,9062500,12777777.7777778,94.6428571428571,Sep 2016
"118","bali","C",2016,10,2163,1e+07,10297069.3111392,2898016.39458565,8398499023287.18,4722222.22222222,8055555.55555556,12777777.7777778,89.2857142857143,Oct 2016
"119","bali","C",2016,11,2502,11200000,11066798.3497109,2748529.31086974,7554413372710.11,3493589.74358974,9583333.33333333,13076923.0769231,100,Nov 2016
"120","bali","C",2016,12,1412,11200000,10843788.0365314,2685436.99810833,7211571870809.06,3686470.94234023,9134041.87817259,12820512.8205128,100,Dec 2016
"121","bali","C",2017,1,1325,10416666.6666667,10397776.8721972,2907161.0925536,8451585618057.46,4505050.50505051,8272727.27272727,12777777.7777778,93.0059523809524,Jan 2017
"122","bali","C",2017,2,1224,10488095.2380952,10310024.5139084,2739025.2736553,7502259449722.47,3666666.66666667,8333333.33333333,1.2e+07,93.6437074829932,Feb 2017
"123","bali","C",2017,3,948,10408333.3333333,10271102.714158,2968863.90754624,8814152901530.72,4500000,8e+06,12500000,92.9315476190476,Mar 2017
"124","bali","C",2017,4,1024,10625000,10346109.2946747,2924584.11372923,8553192238277.37,4186755.14626219,8125000,12311755.1462622,94.8660714285714,Apr 2017
"125","bali","C",2017,5,1748,9705882.35294118,9494302.93681612,3632647.14897937,13196125308988,5722222.22222222,6500000,12222222.2222222,86.6596638655462,May 2017
"126","bali","C",2017,6,877,1e+07,9966041.12148132,3374378.12487534,11386427729637.2,4551282.05128205,7948717.94871795,12500000,89.2857142857143,Jun 2017
"127","bali","D",2016,1,294,9200000,8613773.57085279,1668101.94614804,2782564102742.88,1050694.44444444,8149305.55555556,9200000,100,Jan 2016
"128","bali","D",2016,2,541,9200000,8221578.48024555,2269544.77976467,5150833507357.05,2656250,6718750,9375000,100,Feb 2016
"129","bali","D",2016,3,346,8400000,8241783.91330259,2100960.81531701,4414036347497.5,2164285.71428571,7035714.28571429,9200000,91.304347826087,Mar 2016
"130","bali","D",2016,4,374,9200000,8707713.6002257,2245273.21445363,5041251807542.93,1941666.66666667,7808333.33333333,9750000,100,Apr 2016
"131","bali","D",2016,5,445,8333333.33333333,8587684.52199903,2262931.199161,5120857612136.22,3584615.38461538,6800000,10384615.3846154,90.5797101449275,May 2016
"132","bali","D",2016,6,295,7600000,7957318.92790841,2252066.90072993,5071805325363.29,2888888.88888889,6444444.44444444,9333333.33333333,82.6086956521739,Jun 2016
"133","bali","D",2016,7,243,7012987.01298701,7810277.32567995,2370331.3351302,5618470638300.13,3305555.55555556,6444444.44444444,9750000,76.2281197063806,Jul 2016
"134","bali","D",2016,8,348,6708333.33333333,7540715.30542188,2405168.27533617,5784834432683.57,3288346.61354582,5875000,9163346.61354582,72.9166666666667,Aug 2016
"135","bali","D",2016,9,348,5668016.19433198,6739473.84565197,2354633.9068959,5544300835503.85,2888855.66188198,5020833.33333333,7909688.99521531,61.6088716775216,Sep 2016
"136","bali","D",2016,10,657,5714285.71428571,6774855.77057928,2999367.09700214,8996202982579.02,4888888.88888889,4e+06,8888888.88888889,62.111801242236,Oct 2016
"137","bali","D",2016,11,370,6666666.66666667,7466036.73124242,2161033.8990271,4670067512744.28,2111111.11111111,6222222.22222222,8333333.33333333,72.463768115942,Nov 2016
"138","bali","D",2016,12,266,7065217.39130435,7431715.52727641,2191428.12264166,4802357216704.74,2317460.31746032,6222222.22222222,8539682.53968254,76.7958412098299,Dec 2016
"139","bali","D",2017,1,254,6800000,7246040.48623744,2428148.87551711,5895906961675.02,3096088.43537415,5458333.33333333,8554421.76870748,73.9130434782609,Jan 2017
"140","bali","D",2017,2,560,6222222.22222222,7046468.70390171,1718236.89236944,2952338018299.4,1055277.77777778,6222222.22222222,7277500,67.6328502415459,Feb 2017
"141","bali","D",2017,3,227,8333333.33333333,7965229.18538688,2241347.04202512,5023636562794.75,2357142.85714286,6571428.57142857,8928571.42857143,90.5797101449275,Mar 2017
"142","bali","D",2017,4,312,7714285.71428571,7934633.90106349,2096501.71886861,4395319457219.04,1204318.18181818,7277500,8481818.18181818,83.8509316770186,Apr 2017
"143","bali","D",2017,5,383,7277500,7846168.30758825,2074635.46720289,4304112321776.16,1389166.66666667,7277500,8666666.66666667,79.1032608695652,May 2017
"144","bali","D",2017,6,161,7277500,7520769.42491634,2657017.95948098,7059744437004.47,2928571.42857143,6e+06,8928571.42857143,79.1032608695652,Jun 2017
"145","bangka-belitung","A",2016,1,10,5411616.16161616,5860865.07936508,1829096.13889688,3345592685327.47,1283804.11255411,5234053.03030303,6517857.14285714,100,Jan 2016
"146","bangka-belitung","A",2016,2,16,3465277.77777778,4706098.49465148,2294797.78303149,5266096865006.22,2670893.71980676,3356884.05797101,6027777.77777778,64.034064395707,Feb 2016
"147","bangka-belitung","A",2016,3,7,4761904.76190476,6584011.14068816,3880697.33959031,15059811841503.3,3485507.24637681,4166666.66666667,7652173.91304348,87.9941337244184,Mar 2016
"148","bangka-belitung","A",2016,4,15,3750000,4656883.5978836,2026573.77368382,4107001260183.09,3513888.88888889,3152777.77777778,6666666.66666667,69.2953803079795,Apr 2016
"149","bangka-belitung","A",2016,5,14,4937500,5375183.98268398,2740938.93562825,7512746248842.95,2920138.88888889,3413194.44444444,6333333.33333333,91.2389174055063,May 2016
"150","bangka-belitung","A",2016,6,10,6166666.66666667,7814639.80463981,3870234.57847304,14978715692408.4,5087179.48717949,5566666.66666667,10653846.1538462,113.952403173122,Jun 2016
"151","bangka-belitung","A",2016,7,15,3750000,4589312.16931217,3277690.10189311,10743252404048,1486507.93650794,2977777.77777778,4464285.71428571,69.2953803079795,Jul 2016
"152","bangka-belitung","A",2016,8,20,4103535.35353535,5923647.18614719,3751345.56132818,14072593520496.7,4187500,3277777.77777778,7465277.77777778,75.8282781147923,Aug 2016
"153","bangka-belitung","A",2016,9,11,8194444.44444444,7375739.21028467,3159134.07089448,9980128077886.3,6396464.64646465,4194444.44444444,10590909.0909091,151.42323845077,Sep 2016
"154","bangka-belitung","A",2016,10,12,3312500,4265003.05250305,1817180.32279118,3302144325539.47,3405753.96825397,2986111.11111111,6391865.07936508,61.2109192720485,Oct 2016
"155","bangka-belitung","A",2016,11,12,7989444.44444444,7017178.49014452,3067549.96080134,9409862762012.28,4988344.11813506,4200680.27210884,9189024.3902439,147.635090993934,Nov 2016
"156","bangka-belitung","A",2016,12,12,7777777.77777778,7712737.67864994,3107765.70874591,9658207700456.98,3215035.67567568,5765625,8980660.67567568,143.723751749883,Dec 2016
"157","bangka-belitung","A",2017,1,30,4204022.98850575,5211906.85145232,2905349.46046915,8441055487448.38,2436733.71647509,3590277.77777778,6027011.49425287,77.6851658165318,Jan 2017
"158","bangka-belitung","A",2017,2,22,10200000,8711314.87468478,2641251.71991953,6976210647977.88,2682222.22222222,7777777.77777778,10460000,188.483434437704,Feb 2017
"159","bangka-belitung","A",2017,3,21,7539473.68421053,8221353.1126383,3624700.07306836,13138450619701.8,5460000,5e+06,10460000,139.320185671832,Mar 2017
"160","bangka-belitung","A",2017,4,29,7812500,8181634.68835071,3210291.07895525,10305968811619.7,4566666.66666667,5850000,10416666.6666667,144.365375641624,Apr 2017
"161","bangka-belitung","A",2017,5,66,9950000,9480344.88113756,2997867.47084148,8987209372729.51,2749305.55555556,8743750,11493055.5555556,183.863742417172,May 2017
"162","bangka-belitung","A",2017,6,38,10138888.8888889,10177659.5101416,3460287.09616964,11973586787918.1,5906707.31707317,7325000,13231707.3170732,187.354176388241,Jun 2017
"163","bangka-belitung","B",2016,1,14,3903436.98854337,4180903.68208485,1782795.35959278,3178359294185.54,3248604.52047952,2462637.36263736,5711241.88311688,100,Jan 2016
"164","bangka-belitung","B",2016,2,28,3591269.84126984,4368571.4339005,2125014.30041019,4515685776947.82,2365079.36507936,2777777.77777778,5142857.14285714,92.0027619713154,Feb 2016
"165","bangka-belitung","B",2016,3,13,4857142.85714286,4881859.11310911,2294438.81391281,5264449470789.6,3690476.19047619,2500000,6190476.19047619,124.432464809823,Mar 2016
"166","bangka-belitung","B",2016,4,20,3944444.44444444,4123322.79788396,1408257.74504495,1983189876479.09,1594291.12554113,3050595.23809524,4644886.36363636,101.050547402749,Apr 2016
"167","bangka-belitung","B",2016,5,20,5061073.05936073,5026934.52760501,1931826.22157878,3731952550379.36,2388917.00404858,3716346.15384615,6105263.15789474,129.656840220939,May 2016
"168","bangka-belitung","B",2016,6,7,6e+06,5977514.22654918,2864649.57404977,8206217182103.53,3607666.55116389,4070879.12087912,7678545.67204301,153.710691823899,Jun 2016
"169","bangka-belitung","B",2016,7,12,4280863.39285714,6087457.75752424,3945497.66782291,15566951846796,6407088.12260536,3134578.5440613,9541666.66666667,109.669078953279,Jul 2016
"170","bangka-belitung","B",2016,8,16,3357142.85714286,5147198.06123536,3180065.15113672,10112814365474.2,4320436.50793651,2777777.77777778,7098214.28571429,86.0047918538485,Aug 2016
"171","bangka-belitung","B",2016,9,13,4835164.83516483,5444093.5245112,2356353.10597978,5552399960060.56,1909090.90909091,4e+06,5909090.90909091,123.86942198263,Sep 2016
"172","bangka-belitung","B",2016,10,20,4e+06,4826644.66995161,2324074.44467445,5401322024388.86,2248390.8045977,3448275.86206897,5696666.66666667,102.473794549266,Oct 2016
"173","bangka-belitung","B",2016,11,19,5e+06,5718982.44549429,2936874.07687,8625229343391.03,4778878.52887853,3174825.17482517,7953703.7037037,128.092243186583,Nov 2016
"174","bangka-belitung","B",2016,12,15,5246913.58024691,5640096.57821516,2577933.30417654,6645740120782.57,3709014.16122004,3466911.76470588,7175925.92592593,134.417786059994,Dec 2016
"175","bangka-belitung","B",2017,1,18,7438356.16438356,7657826.74295611,2676036.72779359,7161172568500.23,3491379.31034483,6250000,9741379.31034483,190.559145343327,Jan 2017
"176","bangka-belitung","B",2017,2,16,5045454.54545454,5858668.05654119,2593620.08156353,6726865127489.61,2887451.258419,4233516.48351648,7120967.74193548,129.256718124643,Feb 2017
"177","bangka-belitung","B",2017,3,28,6400000,7332935.54583153,3217908.92884777,10354937874358.2,5450000,4495833.33333333,9945833.33333333,163.958071278826,Mar 2017
"178","bangka-belitung","B",2017,4,62,8341250,8555703.99652642,3142807.69268931,9877240193227.13,3934077.38095238,6333333.33333333,10267410.7142857,213.689884696017,Apr 2017
"179","bangka-belitung","B",2017,5,94,6583333.33333333,7096362.76352465,2685074.41496896,7209624613920.88,2801171.5296198,5532161.80371353,8333333.33333333,168.654786862334,May 2017
"180","bangka-belitung","B",2017,6,66,8450000,8068125.84690804,2721200.64003933,7404932923350.43,3578525.64102564,6171474.35897436,9750000,216.475890985325,Jun 2017
"181","bangka-belitung","C",2016,1,14,3533966.03396603,4190571.72957549,1744406.90758905,3042955459244.38,2190656.56565657,2809343.43434343,5e+06,100,Jan 2016
"182","bangka-belitung","C",2016,2,17,6666666.66666667,6452585.95161846,3012336.04210575,9074168430569.36,4048295.45454545,3906250,7954545.45454545,188.645465253239,Feb 2016
"183","bangka-belitung","C",2016,3,14,4078125,4786398.96159656,2575901.58051011,6635268952474.48,1784090.90909091,3340909.09090909,5125000,115.39796819788,Mar 2016
"184","bangka-belitung","C",2016,4,20,5337752.52525252,5736028.28952094,3100989.58923346,9616136432534.29,5029017.85714286,3107142.85714286,8136160.71428571,151.041421279937,Apr 2016
"185","bangka-belitung","C",2016,5,13,5e+06,5640546.28444549,3055813.35527564,9337995262280.95,2346153.84615385,3653846.15384615,6e+06,141.484098939929,May 2016
"186","bangka-belitung","C",2016,6,22,5666666.66666667,5680188.59310713,2908106.73805692,8457084799932.08,3767696.18239661,3282608.69565217,7050304.87804878,160.348645465253,Jun 2016
"187","bangka-belitung","C",2016,7,15,3928571.42857143,5352274.72492048,3535177.93262283,12497483015303.4,2751144.65750941,3009259.25925926,5760403.91676867,111.166077738516,Jul 2016
"188","bangka-belitung","C",2016,8,11,4450261.78010471,5483521.06073272,3423605.81333318,11721076765088.8,4384077.38095238,2996875,7380952.38095238,125.928255600984,Aug 2016
"189","bangka-belitung","C",2016,9,10,5086251.73370319,5952689.9071802,3227830.16137368,10418887550673.6,3996537.31684982,3465401.78571429,7461939.1025641,143.92474870493,Sep 2016
"190","bangka-belitung","C",2016,10,20,3997264.30976431,4797298.05489162,3090648.35542679,9552107256902.33,2259189.64076859,2830357.14285714,5089546.78362573,113.109867818348,Oct 2016
"191","bangka-belitung","C",2016,11,19,7480314.96062992,8322576.60730609,4714732.00406602,22228697870164.4,10144257.7030812,3581232.4929972,13725490.1960784,211.669124398319,Nov 2016
"192","bangka-belitung","C",2016,12,15,5e+06,6000399.55976648,3216777.38274337,10347656730129.3,5615354.9382716,3281250,8896604.9382716,141.484098939929,Dec 2016
"193","bangka-belitung","C",2017,1,17,7843137.25490196,8394918.92599875,3472385.00764312,12057457641304.7,3680387.40920097,7033898.30508475,10714285.7142857,221.935841474399,Jan 2017
"194","bangka-belitung","C",2017,2,13,3666666.66666667,5746178.34593053,4556999.92325023,20766248300502.6,2111098.85260371,2718446.60194175,4829545.45454545,103.755005889282,Feb 2017
